user_id;community_id
100000013;-10001055
100000013;-10000779
100000013;-10000164
100000013;-10000839
100000013;-10000026
100000013;-10000617
100000013;-10001109
100000014;-10001117
100000014;-10001119
100000014;-10000455
100000014;-10000029
100000014;-10000414
100000014;-10000262
100000014;-10000390
100000014;-10000122
100000014;-10000627
100000014;-10001151
100000014;-10001023
100000014;-10000621
100000014;-10001072
100000014;-10001128
100000014;-10000484
100000014;-10001150
100000014;-10000362
100000014;-10000684
100000014;-10000673
100000014;-10001070
100000014;-10000762
100000014;-10000573
100000014;-10000366
100000014;-10000022
100000014;-10000604
100000015;-10001117
100000015;-10000927
100000015;-10000039
100000015;-10001119
100000015;-10001191
100000015;-10000095
100000015;-10000888
100000015;-10001019
100000015;-10000043
100000015;-10000224
100000015;-10001029
100000015;-10000414
100000015;-10000262
100000015;-10000390
100000015;-10000259
100000015;-10000065
100000015;-10000443
100000015;-10000579
100000015;-10001023
100000015;-10000034
100000015;-10000192
100000015;-10000660
100000015;-10001128
100000015;-10000281
100000015;-10000255
100000015;-10000205
100000015;-10000931
100000015;-10000362
100000015;-10000684
100000015;-10000696
100000015;-10000022
100000015;-10000446
100000015;-10001172
100000016;-10000975
100000016;-10000747
100000016;-10000700
100000016;-10001064
100000016;-10000289
100000016;-10000222
100000016;-10000330
100000016;-10000048
100000016;-10000698
100000016;-10000620
100000016;-10000114
100000016;-10000245
100000016;-10000206
100000016;-10001029
100000016;-10000406
100000016;-10000233
100000016;-10001085
100000016;-10001139
100000016;-10000574
100000016;-10000336
100000016;-10001056
100000016;-10000385
100000016;-10001152
100000016;-10000909
100000016;-10000551
100000016;-10000513
100000016;-10000651
100000016;-10000894
100000016;-10000281
100000016;-10000188
100000016;-10000174
100000016;-10000055
100000016;-10000028
100000017;-10000465
100000017;-10000847
100000017;-10001010
100000017;-10000311
100000017;-10000181
100000017;-10000927
100000017;-10000279
100000017;-10001196
100000017;-10000314
100000017;-10001132
100000017;-10000888
100000017;-10000474
100000017;-10001087
100000017;-10000354
100000017;-10000687
100000017;-10000559
100000017;-10000738
100000017;-10000107
100000017;-10000543
100000017;-10000334
100000017;-10000534
100000017;-10000903
100000017;-10000551
100000017;-10000600
100000017;-10000273
100000017;-10000155
100000017;-10000308
100000017;-10000938
100000018;-10000905
100000018;-10000016
100000018;-10000814
100000018;-10000053
100000018;-10000596
100000018;-10001158
100000018;-10001032
100000018;-10000326
100000018;-10000730
100000018;-10001116
100000018;-10001127
100000018;-10001144
100000018;-10000252
100000018;-10001051
100000018;-10000449
100000018;-10000520
100000018;-10001044
100000018;-10001037
100000018;-10001007
100000018;-10000176
100000018;-10000106
100000018;-10000282
100000018;-10000284
100000018;-10001182
100000018;-10000713
100000018;-10000570
100000018;-10000433
100000018;-10001055
100000018;-10000156
100000018;-10000164
100000018;-10000676
100000018;-10000617
100000018;-10001109
100000018;-10000329
100000019;-10000381
100000019;-10000876
100000019;-10000975
100000019;-10000296
100000019;-10000700
100000019;-10000083
100000019;-10000311
100000019;-10001064
100000019;-10000569
100000019;-10000817
100000019;-10000275
100000019;-10000143
100000019;-10000228
100000019;-10000697
100000019;-10000480
100000019;-10001043
100000019;-10000073
100000019;-10000245
100000019;-10000348
100000019;-10000645
100000019;-10001049
100000019;-10000363
100000019;-10000110
100000019;-10000653
100000019;-10000428
100000019;-10000066
100000019;-10000624
100000019;-10001060
100000019;-10000822
100000019;-10000166
100000019;-10000909
100000019;-10000665
100000019;-10000531
100000019;-10000501
100000019;-10000116
100000019;-10000345
100000019;-10000089
100000019;-10001194
100000019;-10000020
100000019;-10000609
100000019;-10000403
100000019;-10000217
100000020;-10000384
100000020;-10000890
100000020;-10000031
100000020;-10000587
100000020;-10000216
100000020;-10000905
100000020;-10000431
100000020;-10001097
100000020;-10000991
100000020;-10001158
100000020;-10000604
100000020;-10000469
100000020;-10000172
100000020;-10001067
100000020;-10001090
100000020;-10000941
100000020;-10000383
100000020;-10000025
100000020;-10000960
100000020;-10000341
100000020;-10000679
100000020;-10000125
100000020;-10000015
100000020;-10000098
100000020;-10000682
100000020;-10001089
100000020;-10000800
100000020;-10000838
100000020;-10000328
100000020;-10001037
100000020;-10000867
100000020;-10001004
100000020;-10001130
100000020;-10000429
100000020;-10000557
100000020;-10000019
100000020;-10000728
100000020;-10000002
100000020;-10000139
100000020;-10000106
100000020;-10000282
100000020;-10000284
100000020;-10000756
100000020;-10000787
100000020;-10000757
100000020;-10000740
100000020;-10001081
100000020;-10000931
100000020;-10000433
100000020;-10001055
100000020;-10000458
100000020;-10001107
100000020;-10000194
100000020;-10000370
100000020;-10000212
100000020;-10000839
100000020;-10000026
100000020;-10000617
100000021;-10001009
100000021;-10000563
100000021;-10000785
100000021;-10000004
100000021;-10001010
100000021;-10000311
100000021;-10000040
100000021;-10001167
100000021;-10000927
100000021;-10000060
100000021;-10000888
100000021;-10000003
100000021;-10000821
100000021;-10000009
100000021;-10000419
100000021;-10000731
100000021;-10000354
100000021;-10000687
100000021;-10000738
100000021;-10000796
100000021;-10001135
100000021;-10001088
100000021;-10000470
100000021;-10000052
100000021;-10000765
100000021;-10000921
100000021;-10000134
100000021;-10001068
100000021;-10000334
100000021;-10000300
100000021;-10000259
100000021;-10000822
100000021;-10000292
100000021;-10001074
100000021;-10000551
100000021;-10000392
100000021;-10000566
100000021;-10000600
100000021;-10000660
100000021;-10000461
100000021;-10000530
100000021;-10000037
100000021;-10001001
100000021;-10000662
100000021;-10000068
100000021;-10000951
100000021;-10000389
100000021;-10000159
100000021;-10000827
100000021;-10000217
100000021;-10000604
100000021;-10000050
100000021;-10000647
100000021;-10000298
100000022;-10000150
100000022;-10000741
100000022;-10000018
100000022;-10000639
100000022;-10000294
100000022;-10000808
100000022;-10000287
100000022;-10000247
100000022;-10000691
100000022;-10000275
100000022;-10001144
100000022;-10001051
100000022;-10000056
100000022;-10000669
100000022;-10000800
100000022;-10000027
100000022;-10000493
100000022;-10000153
100000022;-10000646
100000022;-10000841
100000022;-10000549
100000022;-10000794
100000022;-10000246
100000022;-10000249
100000022;-10000854
100000022;-10000342
100000022;-10000180
100000022;-10000281
100000022;-10000301
100000022;-10000933
100000022;-10001055
100000022;-10000825
100000022;-10000367
100000022;-10000094
100000022;-10000649
100000022;-10000896
100000022;-10000801
100000022;-10001069
100000022;-10000128
100000022;-10000021
100000022;-10000946
100000023;-10000826
100000023;-10000295
100000023;-10001010
100000023;-10000040
100000023;-10000927
100000023;-10000222
100000023;-10001119
100000023;-10000095
100000023;-10000085
100000023;-10001019
100000023;-10000577
100000023;-10000466
100000023;-10000029
100000023;-10000719
100000023;-10000707
100000023;-10000262
100000023;-10000793
100000023;-10000832
100000023;-10000122
100000023;-10000627
100000023;-10000665
100000023;-10000065
100000023;-10000226
100000023;-10000192
100000023;-10000660
100000023;-10001180
100000023;-10001128
100000023;-10000037
100000023;-10000255
100000023;-10001150
100000023;-10000201
100000023;-10000362
100000023;-10000837
100000023;-10000684
100000023;-10001070
100000023;-10000762
100000023;-10000673
100000023;-10000573
100000023;-10000789
100000023;-10000308
100000023;-10000022
100000024;-10000016
100000024;-10000924
100000024;-10000927
100000024;-10000471
100000024;-10000029
100000024;-10000719
100000024;-10001025
100000024;-10000793
100000024;-10000529
100000024;-10000019
100000024;-10000065
100000024;-10001151
100000024;-10000579
100000024;-10000192
100000024;-10000093
100000024;-10000931
100000024;-10001028
100000024;-10000308
100000024;-10000366
100000024;-10000762
100000024;-10000456
100000024;-10000723
100000024;-10000022
100000024;-10000155
100000024;-10000604
100000025;-10000216
100000025;-10000914
100000025;-10000207
100000025;-10000431
100000025;-10000991
100000025;-10001158
100000025;-10000218
100000025;-10000475
100000025;-10000152
100000025;-10000314
100000025;-10000326
100000025;-10000808
100000025;-10000307
100000025;-10001159
100000025;-10001031
100000025;-10000247
100000025;-10000753
100000025;-10000941
100000025;-10000306
100000025;-10000580
100000025;-10000341
100000025;-10000550
100000025;-10001051
100000025;-10000415
100000025;-10000979
100000025;-10000998
100000025;-10001007
100000025;-10001157
100000025;-10001130
100000025;-10000176
100000025;-10000665
100000025;-10000234
100000025;-10000042
100000025;-10000373
100000025;-10000900
100000025;-10001114
100000025;-10000204
100000025;-10000426
100000025;-10000601
100000025;-10000843
100000025;-10001055
100000025;-10000094
100000025;-10000779
100000025;-10000444
100000025;-10000725
100000025;-10000547
100000025;-10000839
100000025;-10000617
100000025;-10000803
100000026;-10000905
100000026;-10001077
100000026;-10000016
100000026;-10001091
100000026;-10001158
100000026;-10000265
100000026;-10000498
100000026;-10000326
100000026;-10001031
100000026;-10001090
100000026;-10001127
100000026;-10000306
100000026;-10000875
100000026;-10000341
100000026;-10000591
100000026;-10000179
100000026;-10000997
100000026;-10000836
100000026;-10001125
100000026;-10000904
100000026;-10000867
100000026;-10001007
100000026;-10001004
100000026;-10001060
100000026;-10000257
100000026;-10000176
100000026;-10001190
100000026;-10000798
100000026;-10000373
100000026;-10000932
100000026;-10000139
100000026;-10000106
100000026;-10000116
100000026;-10000282
100000026;-10000284
100000026;-10000126
100000026;-10000357
100000026;-10000186
100000026;-10000740
100000026;-10000713
100000026;-10001028
100000026;-10000994
100000026;-10000433
100000026;-10000779
100000026;-10000912
100000026;-10000725
100000026;-10000546
100000026;-10000839
100000026;-10001101
100000026;-10000026
100000026;-10001162
100000027;-10000890
100000027;-10000556
100000027;-10000431
100000027;-10000053
100000027;-10000991
100000027;-10001158
100000027;-10000469
100000027;-10000689
100000027;-10000872
100000027;-10001011
100000027;-10001127
100000027;-10000638
100000027;-10000858
100000027;-10000341
100000027;-10001051
100000027;-10001174
100000027;-10000415
100000027;-10000098
100000027;-10001161
100000027;-10001125
100000027;-10000904
100000027;-10000699
100000027;-10000297
100000027;-10000918
100000027;-10000445
100000027;-10001130
100000027;-10000743
100000027;-10000176
100000027;-10000798
100000027;-10000823
100000027;-10000111
100000027;-10000373
100000027;-10000284
100000027;-10001182
100000027;-10000744
100000027;-10000740
100000027;-10001028
100000027;-10000541
100000027;-10000795
100000027;-10000725
100000027;-10000212
100000027;-10000235
100000027;-10000026
100000028;-10000220
100000028;-10000741
100000028;-10000376
100000028;-10000018
100000028;-10000365
100000028;-10000878
100000028;-10001196
100000028;-10000486
100000028;-10000872
100000028;-10000193
100000028;-10000499
100000028;-10000691
100000028;-10001175
100000028;-10000943
100000028;-10001029
100000028;-10000956
100000028;-10000012
100000028;-10000721
100000028;-10000056
100000028;-10000027
100000028;-10000173
100000028;-10001056
100000028;-10000534
100000028;-10000130
100000028;-10000841
100000028;-10000909
100000028;-10000549
100000028;-10000542
100000028;-10000513
100000028;-10000625
100000028;-10000391
100000028;-10000932
100000028;-10000457
100000028;-10001128
100000028;-10000199
100000028;-10000301
100000028;-10000933
100000028;-10000825
100000028;-10000906
100000028;-10000649
100000028;-10000896
100000028;-10001069
100000028;-10000789
100000028;-10000880
100000028;-10000045
100000028;-10000021
100000029;-10000497
100000029;-10000303
100000029;-10000203
100000029;-10001043
100000029;-10000179
100000029;-10000075
100000029;-10000103
100000029;-10000554
100000029;-10001135
100000029;-10001161
100000029;-10001089
100000029;-10001085
100000029;-10000736
100000029;-10000711
100000029;-10000460
100000029;-10000429
100000029;-10000674
100000029;-10000844
100000029;-10000823
100000029;-10000417
100000029;-10000659
100000029;-10000603
100000029;-10000168
100000029;-10000869
100000029;-10000902
100000029;-10000575
100000030;-10000852
100000030;-10000220
100000030;-10000258
100000030;-10000303
100000030;-10000393
100000030;-10000785
100000030;-10000100
100000030;-10000181
100000030;-10000294
100000030;-10000807
100000030;-10000973
100000030;-10000507
100000030;-10000203
100000030;-10000865
100000030;-10000333
100000030;-10000179
100000030;-10000564
100000030;-10000141
100000030;-10000738
100000030;-10000554
100000030;-10001135
100000030;-10000363
100000030;-10001085
100000030;-10000736
100000030;-10001139
100000030;-10000707
100000030;-10000428
100000030;-10001153
100000030;-10001181
100000030;-10000424
100000030;-10000355
100000030;-10001157
100000030;-10001176
100000030;-10000071
100000030;-10000674
100000030;-10000440
100000030;-10000065
100000030;-10000477
100000030;-10000002
100000030;-10000900
100000030;-10000659
100000030;-10000993
100000030;-10000347
100000030;-10000093
100000030;-10000955
100000030;-10000236
100000030;-10000775
100000030;-10000994
100000030;-10000478
100000030;-10000509
100000030;-10000845
100000030;-10000168
100000030;-10000869
100000030;-10000235
100000030;-10000846
100000030;-10000021
100000030;-10000327
100000030;-10000329
100000031;-10000497
100000031;-10000220
100000031;-10001016
100000031;-10000303
100000031;-10000393
100000031;-10001164
100000031;-10000265
100000031;-10001196
100000031;-10000730
100000031;-10000003
100000031;-10000329
100000031;-10000310
100000031;-10000009
100000031;-10000378
100000031;-10000057
100000031;-10000075
100000031;-10000103
100000031;-10000559
100000031;-10000766
100000031;-10000769
100000031;-10000014
100000031;-10000460
100000031;-10000634
100000031;-10000090
100000031;-10000844
100000031;-10000234
100000031;-10000477
100000031;-10001078
100000031;-10000139
100000031;-10001169
100000031;-10000347
100000031;-10000274
100000031;-10000081
100000031;-10000584
100000031;-10000845
100000031;-10000869
100000031;-10000575
100000031;-10000235
100000031;-10001146
100000031;-10000617
100000031;-10000033
100000032;-10001009
100000032;-10000936
100000032;-10001010
100000032;-10000802
100000032;-10000040
100000032;-10000670
100000032;-10001196
100000032;-10000314
100000032;-10000821
100000032;-10000003
100000032;-10000322
100000032;-10000184
100000032;-10000877
100000032;-10001087
100000032;-10000253
100000032;-10000737
100000032;-10001033
100000032;-10000964
100000032;-10000738
100000032;-10000559
100000032;-10000493
100000032;-10000543
100000032;-10001113
100000032;-10000334
100000032;-10000487
100000032;-10000041
100000032;-10000302
100000032;-10000361
100000032;-10000259
100000032;-10000473
100000032;-10001075
100000032;-10001052
100000032;-10000399
100000032;-10001074
100000032;-10000065
100000032;-10000062
100000032;-10000192
100000032;-10000461
100000032;-10001001
100000032;-10000994
100000032;-10001111
100000032;-10000389
100000032;-10000159
100000032;-10000051
100000032;-10000155
100000032;-10001146
100000033;-10001009
100000033;-10000295
100000033;-10000447
100000033;-10000988
100000033;-10001050
100000033;-10000039
100000033;-10000990
100000033;-10000817
100000033;-10000095
100000033;-10000888
100000033;-10000232
100000033;-10000419
100000033;-10000224
100000033;-10001035
100000033;-10000118
100000033;-10000719
100000033;-10000633
100000033;-10001025
100000033;-10000793
100000033;-10000710
100000033;-10000135
100000033;-10000260
100000033;-10001151
100000033;-10001021
100000033;-10000513
100000033;-10000062
100000033;-10000192
100000033;-10000461
100000033;-10001128
100000033;-10000037
100000033;-10000022
100000033;-10000255
100000033;-10000430
100000033;-10000301
100000033;-10000931
100000033;-10000933
100000033;-10000362
100000033;-10000837
100000033;-10000281
100000033;-10000444
100000033;-10000684
100000033;-10000762
100000033;-10000051
100000033;-10000723
100000033;-10000441
100000033;-10000759
100000034;-10000852
100000034;-10000497
100000034;-10000742
100000034;-10000393
100000034;-10000100
100000034;-10000507
100000034;-10000203
100000034;-10001170
100000034;-10000179
100000034;-10001138
100000034;-10001135
100000034;-10000554
100000034;-10001089
100000034;-10000766
100000034;-10000355
100000034;-10001176
100000034;-10000429
100000034;-10000166
100000034;-10000234
100000034;-10000536
100000034;-10000147
100000034;-10000993
100000034;-10000033
100000034;-10000081
100000034;-10000652
100000034;-10000575
100000034;-10000329
100000035;-10000799
100000035;-10000381
100000035;-10000975
100000035;-10001082
100000035;-10000700
100000035;-10000847
100000035;-10000332
100000035;-10001141
100000035;-10000455
100000035;-10000689
100000035;-10000436
100000035;-10000939
100000035;-10000698
100000035;-10000286
100000035;-10000143
100000035;-10000635
100000035;-10000114
100000035;-10000228
100000035;-10000427
100000035;-10000480
100000035;-10001043
100000035;-10000378
100000035;-10001029
100000035;-10001173
100000035;-10001165
100000035;-10000348
100000035;-10000987
100000035;-10000598
100000035;-10000349
100000035;-10000110
100000035;-10000387
100000035;-10000853
100000035;-10000297
100000035;-10000066
100000035;-10000385
100000035;-10000822
100000035;-10000071
100000035;-10001152
100000035;-10000221
100000035;-10000539
100000035;-10000513
100000035;-10001121
100000035;-10000651
100000035;-10000655
100000035;-10001062
100000035;-10000225
100000035;-10000993
100000035;-10000809
100000035;-10001083
100000035;-10000174
100000035;-10000201
100000035;-10000976
100000035;-10000782
100000035;-10000293
100000035;-10000403
100000036;-10000295
100000036;-10000083
100000036;-10000040
100000036;-10000991
100000036;-10000927
100000036;-10000432
100000036;-10000455
100000036;-10000817
100000036;-10000095
100000036;-10000888
100000036;-10000770
100000036;-10000548
100000036;-10000224
100000036;-10001033
100000036;-10000466
100000036;-10000471
100000036;-10000029
100000036;-10000118
100000036;-10000107
100000036;-10000219
100000036;-10000262
100000036;-10001041
100000036;-10000408
100000036;-10000793
100000036;-10000122
100000036;-10000121
100000036;-10000841
100000036;-10001074
100000036;-10000065
100000036;-10001021
100000036;-10001023
100000036;-10000140
100000036;-10001046
100000036;-10000621
100000036;-10000441
